cache_key,postal_guess,country,coords,lat,lon,input_city,resolved_city,display_name,query_used,validated,low_confidence,timestamp,status,city_similarity,coords_cluster_count,flag_city_mismatch,flag_clustered_coords,flag_low_confidence,flag_not_validated,flag_failed,suspect_score
AD500_ad,AD500,ad,"42.4979185,1.5032264",42.4979185,1.5032264,ANDORRA,Santa Coloma,"AD500, Santa Coloma, Andorra la Vella, Andorra","structured: {'postalcode': 'AD500', 'country': 'Andorra'} (country=ad)",True,False,2026-01-14T19:00:07.043504,OK,0.42105263157894735,1,True,False,False,False,False,2
15822_es,15822,es,"42.8663707,-8.3318387",42.8663707,-8.3318387,FONTE DÍAZ - TOURO,Touro,"15822, Loxo, Touro, Arzúa, A Coruña, Galicia, España","structured: {'postalcode': '15822', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:55.313206,OK,0.43478260869565216,1,True,False,False,False,False,2
07009_es,07009,es,"39.6015524,2.6685211",39.6015524,2.6685211,Palma de Mallorca,Palma,"07009, Palma, Illes Balears, España","structured: {'postalcode': '07009', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:43:18.450341,OK,0.45454545454545453,1,True,False,False,False,False,2
07011_es,07011,es,"39.5969401,2.6157306",39.5969401,2.6157306,Palma de Mallorca,Palma,"07011, Palma, Illes Balears, España","structured: {'postalcode': '07011', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:43:19.462410,OK,0.45454545454545453,1,True,False,False,False,False,2
03006_es,03006,es,"38.3448838,-0.5065198",38.3448838,-0.5065198,ALICANTE/ALACANT,Alacant / Alicante,"03006, Alacant / Alicante, l'Alacantí, Alacant / Alicante, Comunitat Valenciana, España","structured: {'postalcode': '03006', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:42:45.453418,OK,0.47058823529411764,1,True,False,False,False,False,2
30350_es,30350,es,"37.5805408,-0.9231839",37.5805408,-0.9231839,VALLE ESCOMBRERAS - CARTAGENA,Cartagena,"Valle de Escombreras, Complejo Industrial Valle de Escombreras, Escombreras, Cartagena, Campo de Cartagena y Mar Menor, Región de Murcia, 30351, España","free-text: 30350 VALLE ESCOMBRERAS - CARTAGENA, Spain (country=es)",True,False,2026-01-14T18:53:09.706566,OK,0.47368421052631576,1,True,False,False,False,False,2
24392_es,24392,es,"42.4896946,-5.7297292",42.4896946,-5.7297292,VILLADANGOS DEL PÁRAMO,Chozas de Abajo,"24392, Chozas de Abajo, León, Castilla y León, España","structured: {'postalcode': '24392', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:48:47.679282,OK,0.4864864864864865,1,True,False,False,False,False,2
32300_es,32300,es,"42.4160978,-6.9861971",42.4160978,-6.9861971,O BARCO DE VALDEORRAS,O Barco,"32300, O Barco, O Barco de Valdeorras, Valdeorras, Ourense, Galicia, España","structured: {'postalcode': '32300', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:53:59.377921,OK,0.5,1,True,False,False,False,False,2
43540_es,43540,es,"40.6647979,0.6615963",40.6647979,0.6615963,La Ràpita,Amposta,"43540, Amposta, Montsià, Tarragona, Catalunya, España","structured: {'postalcode': '43540', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:56:29.165278,OK,0.5,1,True,False,False,False,False,2
17404_es,17404,es,"41.733571,2.5492392",41.733571,2.5492392,RIELLS,Riells i Viabrea,"17404, Riells i Viabrea, la Selva, Girona, Catalunya, España","structured: {'postalcode': '17404', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:15.315249,OK,0.5454545454545454,1,True,False,False,False,False,2
31153_es,31153,es,"42.6756366,-1.7313267",42.6756366,-1.7313267,ENÉRIZ,Enériz / Eneritz,"31153, Enériz / Eneritz, Izarbeibar-Novenera, Navarra, Navarra / Nafarroa, España","structured: {'postalcode': '31153', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:53:43.318277,OK,0.5454545454545454,1,True,False,False,False,False,2
03801_es,03801,es,"38.6965081,-0.4732785",38.6965081,-0.4732785,ALCOY,Alcoi / Alcoy,"03801, Alcoi / Alcoy, l'Alcoià, Alacant / Alicante, Comunitat Valenciana, España","structured: {'postalcode': '03801', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:42:56.452477,OK,0.5555555555555556,1,True,False,False,False,False,2
03802_es,03802,es,"38.6943428,-0.484941",38.6943428,-0.484941,ALCOY,Alcoi / Alcoy,"03802, Alcoi / Alcoy, l'Alcoià, Alacant / Alicante, Comunitat Valenciana, España","structured: {'postalcode': '03802', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:42:57.464279,OK,0.5555555555555556,1,True,False,False,False,False,2
03002_es,03002,es,"38.3474484,-0.4774424",38.3474484,-0.4774424,ALACANT,Alacant / Alicante,"03002, Alacant / Alicante, l'Alacantí, Alacant / Alicante, Comunitat Valenciana, España","structured: {'postalcode': '03002', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:42:44.440090,OK,0.56,1,True,False,False,False,False,2
46113_es,46113,es,"39.5454631,-0.3894538",39.5454631,-0.3894538,MONCADA,Montcada / Moncada,"46113, Montcada / Moncada, l'Horta Nord, València / Valencia, Comunitat Valenciana, España","structured: {'postalcode': '46113', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:57:26.150886,OK,0.56,1,True,False,False,False,False,2
15310_es,15310,es,"43.1247605,-8.0686785",43.1247605,-8.0686785,TEIXEIRO-CURTIS,Curtis,"15310, Curtis, Betanzos, A Coruña, Galicia, España","structured: {'postalcode': '15310', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:43.785430,OK,0.5714285714285714,1,True,False,False,False,False,2
15679_es,15679,es,"43.3144708,-8.3562459",43.3144708,-8.3562459,TEMPLE (Cambre),Cambre,"15679, O Temple, Cambre, A Coruña, Galicia, España","structured: {'postalcode': '15679', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:49.317800,OK,0.5714285714285714,1,True,False,False,False,False,2
5300253_pt,5300253,pt,"41.794714,-6.7686207",41.794714,-6.7686207,BRAGANÇA (BRAGANÇA ),Bragança,"5300-253, Sé, Santa Maria e Meixedo, Bragança, Portugal","free-text: 5300-253, Portugal (country=pt)",True,False,2026-01-14T18:59:04.304558,OK,0.5714285714285714,1,True,False,False,False,False,2
12530_es,12530,es,"39.8897943,-0.0834069",39.8897943,-0.0834069,BURRIANA,Borriana / Burriana,"12530, Borriana / Burriana, la Plana Baixa, Castelló / Castellón, Comunitat Valenciana, España","structured: {'postalcode': '12530', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:04.802833,OK,0.5925925925925926,1,True,False,False,False,False,2
3800783_pt,3800783,pt,"40.6202195,-8.5679777",40.6202195,-8.5679777,Eixo,Aveiro,"3800-783, Eixo e Eirol, Aveiro, Portugal","free-text: 3800-783, Portugal (country=pt)",True,False,2026-01-14T18:55:21.063019,OK,0.6,1,True,False,False,False,False,2
39310_es,39310,es,"43.4234971,-3.9795327",43.4234971,-3.9795327,VIGO,Miengo,"39310, Miengo, Cantabria, España","structured: {'postalcode': '39310', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:55:41.134127,OK,0.6,1,True,False,False,False,False,2
22540_es,22540,es,"41.8009797,0.4135833",41.8009797,0.4135833,ALTORRICÓN,Altorricón / el Torricó,"22540, Altorricón / el Torricó, La Litera / La Llitera, Huesca, Aragón, España","structured: {'postalcode': '22540', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:48:30.665281,OK,0.6060606060606061,1,True,False,False,False,False,2
08508_es,08508,es,"42.0134155,2.2425736",42.0134155,2.2425736,LES MASIES DE VOLTREGA,Sant Hipòlit de Voltregà,"08508, Sant Hipòlit de Voltregà, Osona, Barcelona, Catalunya, España","structured: {'postalcode': '08508', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:44:40.446528,OK,0.6086956521739131,1,True,False,False,False,False,2
03007_es,03007,es,"38.3420497,-0.5089281",38.3420497,-0.5089281,ALICANTE,Alacant / Alicante,"03007, Alacant / Alicante, l'Alacantí, Alacant / Alicante, Comunitat Valenciana, España","structured: {'postalcode': '03007', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:42:46.444448,OK,0.6153846153846154,1,True,False,False,False,False,2
03114_es,03114,es,"38.3391181,-0.5684265",38.3391181,-0.5684265,ALICANTE,Alacant / Alicante,"03114, Alacant / Alicante, l'Alacantí, Alacant / Alicante, Comunitat Valenciana, España","structured: {'postalcode': '03114', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:42:48.444732,OK,0.6153846153846154,1,True,False,False,False,False,2
03559_es,03559,es,"38.3896848,-0.4428048",38.3896848,-0.4428048,ALICANTE,Alacant / Alicante,"03559, Alacant / Alicante, l'Alacantí, Alacant / Alicante, Comunitat Valenciana, España","structured: {'postalcode': '03559', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:42:53.442277,OK,0.6153846153846154,1,True,False,False,False,False,2
03202_es,03202,es,"38.2743548,-0.6796748",38.2743548,-0.6796748,Elche,Elx / Elche,"03202, Elx / Elche, el Baix Vinalopó, Alacant / Alicante, Comunitat Valenciana, España","structured: {'postalcode': '03202', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:42:49.450309,OK,0.625,1,True,False,False,False,False,2
03203_es,03203,es,"38.2920662,-0.6192226",38.2920662,-0.6192226,Elche,Elx / Elche,"03203, Elx / Elche, el Baix Vinalopó, Alacant / Alicante, Comunitat Valenciana, España","structured: {'postalcode': '03203', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:42:50.466566,OK,0.625,1,True,False,False,False,False,2
12006_es,12006,es,"39.9846319,-0.0583077",39.9846319,-0.0583077,CASTELLO DE LA PLANA,Castelló de la Plana / Castellón de la Plana,"12006, Castelló de la Plana / Castellón de la Plana, la Plana Alta, Castelló / Castellón, Comunitat Valenciana, España","structured: {'postalcode': '12006', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:00.787238,OK,0.625,1,True,False,False,False,False,2
47155_es,47155,es,"41.6926335,-4.6898836",41.6926335,-4.6898836,SANTOVENIA,Santovenia de Pisuerga,"47155, Santovenia de Pisuerga, Valladolid, Castilla y León, España","structured: {'postalcode': '47155', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:57:57.155640,OK,0.625,1,True,False,False,False,False,2
01006_es,01006,es,"42.8331031,-2.6580158",42.8331031,-2.6580158,VITORIA,Vitoria-Gasteiz,"01006, Adurtza, Vitoria-Gasteiz, Gasteizko kuadrilla, Araba / Álava, Euskadi, España","structured: {'postalcode': '01006', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:42:33.402569,OK,0.6363636363636364,1,True,False,False,False,False,2
01010_es,01010,es,"42.8598697,-2.6999611",42.8598697,-2.6999611,VITORIA,Vitoria-Gasteiz,"01010, Sansomendi, Ali / Ehari, Vitoria-Gasteiz, Gasteizko kuadrilla, Araba / Álava, Euskadi, España","structured: {'postalcode': '01010', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:42:34.479418,OK,0.6363636363636364,1,True,False,False,False,False,2
03690_es,03690,es,"38.3952191,-0.522642",38.3952191,-0.522642,SAN VICENTE DEL RASPEIG,Sant Vicent del Raspeig / San Vicente del Raspeig,"03690, Sant Vicent del Raspeig / San Vicente del Raspeig, l'Alacantí, Alacant / Alicante, Comunitat Valenciana, España","structured: {'postalcode': '03690', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:42:55.441413,OK,0.6388888888888888,1,True,False,False,False,False,2
28230_es,28230,es,"40.5030843,-3.8830826",40.5030843,-3.8830826,LAS ROZAS,Las Rozas de Madrid,"28230, Las Rozas de Madrid, Comunidad de Madrid, España","structured: {'postalcode': '28230', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:50:58.650216,OK,0.6428571428571429,1,True,False,False,False,False,2
28232_es,28232,es,"40.5200721,-3.912959",40.5200721,-3.912959,LAS ROZAS,Las Rozas de Madrid,"28232, Las Rozas de Madrid, Comunidad de Madrid, España","structured: {'postalcode': '28232', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:50:59.663257,OK,0.6428571428571429,1,True,False,False,False,False,2
12005_es,12005,es,"39.9793466,-0.0383821",39.9793466,-0.0383821,CASTELLÓN DE LA PLANA,Castelló de la Plana / Castellón de la Plana,"12005, Castelló de la Plana / Castellón de la Plana, la Plana Alta, Castelló / Castellón, Comunitat Valenciana, España","structured: {'postalcode': '12005', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:45:59.804277,OK,0.6461538461538462,1,True,False,False,False,False,2
9700042_pt,9700042,pt,"38.6618779,-27.2325286",38.6618779,-27.2325286,ANGRA DO HEROÍSMO,Angra (São Pedro),"9700-042, Angra (São Pedro), Angra do Heroísmo, Açores, Portugal","free-text: 9700-042, Portugal (country=pt)",True,False,2026-01-14T19:00:06.086300,OK,0.6470588235294118,1,True,False,False,False,False,2
15969_es,15969,es,"42.5403518,-9.0026356",42.5403518,-9.0026356,RIBEIRA,Carreira,"15969, Carreira, Ribeira, A Barbanza, A Coruña, Galicia, España","structured: {'postalcode': '15969', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:59.314278,OK,0.6666666666666666,1,False,False,False,False,False,0
31008_es,31008,es,"42.8083299,-1.6683464",42.8083299,-1.6683464,PAMPLONA,Pamplona / Iruña,"31008, Ermitagaña-Mendebaldea, Pamplona / Iruña, Iruñerria, Navarra, Navarra / Nafarroa, España","structured: {'postalcode': '31008', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:53:38.283309,OK,0.6666666666666666,1,False,False,False,False,False,0
31012_es,31012,es,"42.8213642,-1.6668376",42.8213642,-1.6668376,PAMPLONA,Pamplona / Iruña,"31012, Sanduzelai, Pamplona / Iruña, Iruñerria, Navarra, Navarra / Nafarroa, España","structured: {'postalcode': '31012', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:53:40.223332,OK,0.6666666666666666,1,False,False,False,False,False,0
36600_es,36600,es,"42.595034,-8.7645934",42.595034,-8.7645934,VILAGARCIA DE AROUSA,Vilagarcía,"36600, Vilagarcía, Vilagarcía de Arousa, O Salnés, Pontevedra, Galicia, España","structured: {'postalcode': '36600', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:55:09.032942,OK,0.6666666666666666,1,False,False,False,False,False,0
39650_es,39650,es,"43.3170778,-3.8925199",43.3170778,-3.8925199,LA PENILLA DE CAYÓN,Santa María de Cayón,"39650, Santa María de Cayón, Cantabria, España","structured: {'postalcode': '39650', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:55:43.101649,OK,0.6666666666666666,1,False,False,False,False,False,0
20009_es,20009,es,"43.3043305,-1.9893245",43.3043305,-1.9893245,SAN SEBASTIAN,Donostia / San Sebastián,"20009, Aiete, Mendebaldea, Donostia / San Sebastián, Gipuzkoa, Euskadi, España","structured: {'postalcode': '20009', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:53.312055,OK,0.7027027027027027,1,False,False,False,False,False,0
30320_es,30320,es,"37.7394085,-1.177384",37.7394085,-1.177384,FUENTE ALAMO DE MURCIA (FUENTE ALAMO ),Fuente Álamo de Murcia,"30320, Fuente Alamo, Fuente Álamo de Murcia, Campo de Cartagena y Mar Menor, Región de Murcia, España","structured: {'postalcode': '30320', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:52:59.521508,OK,0.7333333333333333,1,False,False,False,False,False,0
07818_es,07818,es,"38.8665132,1.3923148",38.8665132,1.3923148,SAN JOSE DE SA TALAIA - EIVISSA,Sant Josep de sa Talaia,"07818, Sant Josep de sa Talaia, Eivissa, Illes Balears, España","structured: {'postalcode': '07818', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:43:24.450529,OK,0.7777777777777778,1,False,False,False,False,False,0
07817_es,07817,es,"38.8951661,1.3942933",38.8951661,1.3942933,SAN JOSE DE SA TALAIA - IBIZA,Sant Josep de sa Talaia,"07817, Sant Josep de sa Talaia, Eivissa, Illes Balears, España","structured: {'postalcode': '07817', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:43:23.452125,OK,0.8076923076923077,1,False,False,False,False,False,0
36614_es,36614,es,"42.5507958,-8.7340842",42.5507958,-8.7340842,BAIÓN - VILANOVA DE AROUSA,Vilanova de Arousa,"36614, Baión, Vilanova de Arousa, O Salnés, Pontevedra, Galicia, España","structured: {'postalcode': '36614', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:55:10.033625,OK,0.8181818181818182,1,False,False,False,False,False,0
12110_es,12110,es,"40.0697503,-0.2075002",40.0697503,-0.2075002,ALCORA,l'Alcora,"12110, l'Alcora, l'Alcalatén, Castelló / Castellón, Comunitat Valenciana, España","structured: {'postalcode': '12110', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:02.794969,OK,0.8571428571428571,1,False,False,False,False,False,0
15403_es,15403,es,"43.4864046,-8.2256851",43.4864046,-8.2256851,O Ferrol,Ferrol,"15403, Recimil, Ferrol, A Coruña, Galicia, España","structured: {'postalcode': '15403', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:45.782620,OK,0.8571428571428571,1,False,False,False,False,False,0
39611_es,39611,es,"43.3966131,-3.8450782",43.3966131,-3.8450782,ASTILLERO,El Astillero,"39611, El Astillero, Cantabria, España","structured: {'postalcode': '39611', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:55:42.107612,OK,0.8571428571428571,1,False,False,False,False,False,0
15165_es,15165,es,"43.3140474,-8.2492795",43.3140474,-8.2492795,Abegondo,Bergondo,"15165, Santa Marta de Babío, Bergondo, A Coruña, Galicia, España","structured: {'postalcode': '15165', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:41.794977,OK,0.875,1,False,False,False,False,False,0
36650_es,36650,es,"42.6050654,-8.6434168",42.6050654,-8.6434168,CALDAS DE REYES,Caldas de Reis,"36650, San Tomé e Santa María de Caldas de Reis, Caldas de Reis, Caldas, Pontevedra, Galicia, España","structured: {'postalcode': '36650', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:55:11.033175,OK,0.896551724137931,1,False,False,False,False,False,0
48270_es,48270,es,"43.2685346,-2.4981565",43.2685346,-2.4981565,MARKINA XEMEIN,Markina-Xemein,"48270, Markina-Xemein, Bizkaia, Euskadi, España","structured: {'postalcode': '48270', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:58:27.292017,OK,0.9285714285714286,1,False,False,False,False,False,0
18016_es,18016,es,"37.1473747,-3.6040651",37.1473747,-3.6040651,GRAANADA,Granada,"18016, Zaidín, Granada, Comarca de la Vega de Granada, Granada, Andalucía, España","structured: {'postalcode': '18016', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:36.310254,OK,0.9333333333333333,1,False,False,False,False,False,0
31002_es,31002,es,"42.814901,-1.6416881",42.814901,-1.6416881,PAMPLONA/IRUÑA,Pamplona / Iruña,"31002, Segundo Ensanche, Pamplona / Iruña, Iruñerria, Navarra, Navarra / Nafarroa, España","structured: {'postalcode': '31002', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:53:36.229577,OK,0.9333333333333333,1,False,False,False,False,False,0
31006_es,31006,es,"42.8034601,-1.6352044",42.8034601,-1.6352044,PAMPLONA/IRUÑA,Pamplona / Iruña,"31006, Milagrosa-Arrosadia, Pamplona / Iruña, Iruñerria, Navarra, Navarra / Nafarroa, España","structured: {'postalcode': '31006', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:53:37.243825,OK,0.9333333333333333,1,False,False,False,False,False,0
31009_es,31009,es,"42.8018373,-1.6721351",42.8018373,-1.6721351,PAMPLONA/IRUÑA,Pamplona / Iruña,"31009, Etxabakoitz, Pamplona / Iruña, Iruñerria, Navarra, Navarra / Nafarroa, España","structured: {'postalcode': '31009', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:53:39.274953,OK,0.9333333333333333,1,False,False,False,False,False,0
28522_es,28522,es,"40.3606701,-3.5326475",40.3606701,-3.5326475,RIVAS VACIAMADRID,Rivas-Vaciamadrid,"28522, Rivas Centro, Rivas-Vaciamadrid, Comunidad de Madrid, España","structured: {'postalcode': '28522', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:51:07.648253,OK,0.9411764705882353,1,False,False,False,False,False,0
08770_es,08770,es,"41.4185112,1.7873566",41.4185112,1.7873566,SANT SADURNI D ANOIA,Sant Sadurní d'Anoia,"08770, Sant Sadurní d'Anoia, Alt Penedès, Barcelona, Catalunya, España","structured: {'postalcode': '08770', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:44:51.440170,OK,0.95,1,False,False,False,False,False,0
46469_es,46469,es,"39.3823012,-0.409994",39.3823012,-0.409994,BENIPARELL,Beniparrell,"46469, Beniparrell, l'Horta Sud, València / Valencia, Comunitat Valenciana, España","structured: {'postalcode': '46469', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:57:37.150634,OK,0.9523809523809523,1,False,False,False,False,False,0
20002_es,20002,es,"43.3240724,-1.9752334",43.3240724,-1.9752334,DONOSTIA/SAN SEBASTIAN,Donostia / San Sebastián,"20002, Gros, Ipar-Ekialdea, Donostia / San Sebastián, Gipuzkoa, Euskadi, España","structured: {'postalcode': '20002', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:52.328270,OK,0.9565217391304348,1,False,False,False,False,False,0
20014_es,20014,es,"43.3008298,-1.9685077",43.3008298,-1.9685077,DONOSTIA/SAN SEBASTIAN,Donostia / San Sebastián,"20014, Mendebaldea, Donostia / San Sebastián, Gipuzkoa, Euskadi, España","structured: {'postalcode': '20014', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:54.330148,OK,0.9565217391304348,1,False,False,False,False,False,0
08908_es,08908,es,"41.3575499,2.129632",41.3575499,2.129632,HOSPITALET DE LLOBREGAT,l'Hospitalet de Llobregat,"08908, Districte III, l'Hospitalet de Llobregat, Barcelonès, Barcelona, Catalunya, España","structured: {'postalcode': '08908', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:45:10.791276,OK,0.9583333333333334,1,False,False,False,False,False,0
20018_es,20018,es,"43.2964343,-2.0089791",43.2964343,-2.0089791,DONOSTIA - SAN SEBASTIAN,Donostia / San Sebastián,"20018, Añorga, Mendebaldea, Donostia / San Sebastián, Gipuzkoa, Euskadi, España","structured: {'postalcode': '20018', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:55.318972,OK,0.9583333333333334,1,False,False,False,False,False,0
17813_es,17813,es,"42.2116014,2.4414504",42.2116014,2.4414504,LA VALL LDE BIANYA,la Vall de Bianya,"17813, la Vall de Bianya, Garrotxa, Girona, Catalunya, España","structured: {'postalcode': '17813', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:31.314229,OK,0.9714285714285714,1,False,False,False,False,False,0
04610_es,04610,es,"37.2795629,-1.8537186",37.2795629,-1.8537186,CUEVAS DE ALMANZORA,Cuevas del Almanzora,"04610, Cuevas del Almanzora, Almería, Andalucía, España","structured: {'postalcode': '04610', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:43:00.442035,OK,0.9743589743589743,1,False,False,False,False,False,0
08930_es,08930,es,"41.428093,2.2198945",41.428093,2.2198945,SANT ADRIÀ DEL BESÒS,Sant Adrià de Besòs,"08930, Sant Adrià de Besòs, Barcelonès, Barcelona, Catalunya, España","structured: {'postalcode': '08930', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:45:15.798964,OK,0.9743589743589743,1,False,False,False,False,False,0
01015_es,01015,es,"42.8410148,-2.7450629",42.8410148,-2.7450629,VITORIA-GASTEIZ,Vitoria-Gasteiz,"01015, Lermanda, Vitoria-Gasteiz, Gasteizko kuadrilla, Araba / Álava, Euskadi, España","structured: {'postalcode': '01015', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:42:35.430893,OK,1.0,1,False,False,False,False,False,0
01510_es,01510,es,"42.9268915,-2.6586401",42.9268915,-2.6586401,VITORIA-GASTEIZ,Vitoria-Gasteiz,"01510, Miñano Menor / Miñao Gutxia, Vitoria-Gasteiz, Gasteizko kuadrilla, Araba / Álava, Euskadi, España","structured: {'postalcode': '01510', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:42:36.409889,OK,1.0,1,False,False,False,False,False,0
02006_es,02006,es,"38.9753696,-1.8707481",38.9753696,-1.8707481,ALBACETE,Albacete,"02006, San Pedro-Mortero, Distrito 2, Albacete, Castilla-La Mancha, España","structured: {'postalcode': '02006', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:42:37.416269,OK,1.0,1,False,False,False,False,False,0
02007_es,02007,es,"39.0481846,-1.8506687",39.0481846,-1.8506687,ALBACETE,Albacete,"02007, Albacete, Castilla-La Mancha, España","structured: {'postalcode': '02007', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:42:38.427946,OK,1.0,1,False,False,False,False,False,0
02008_es,02008,es,"38.9808174,-1.8441358",38.9808174,-1.8441358,ALBACETE,Albacete,"02008, Distrito 3, Albacete, Castilla-La Mancha, España","structured: {'postalcode': '02008', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:42:39.450592,OK,1.0,1,False,False,False,False,False,0
03300_es,03300,es,"38.0873428,-0.9450161",38.0873428,-0.9450161,ORIHUELA,Orihuela,"03300, Orihuela, el Baix Segura / La Vega Baja, Alacant / Alicante, Comunitat Valenciana, España","structured: {'postalcode': '03300', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:42:51.485812,OK,1.0,1,False,False,False,False,False,0
03600_es,03600,es,"38.4750866,-0.7950014",38.4750866,-0.7950014,ELDA,Elda,"03600, Elda, el Vinalopó Mitjà / El Vinalopó Medio, Alacant / Alicante, Comunitat Valenciana, España","structured: {'postalcode': '03600', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:42:54.440267,OK,1.0,1,False,False,False,False,False,0
04131_es,04131,es,"36.8608806,-2.3162246",36.8608806,-2.3162246,ALMERIA,Almería,"04131, Almería, Andalucía, España","structured: {'postalcode': '04131', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:42:59.442265,OK,1.0,1,False,False,False,False,False,0
04738_es,04738,es,"36.8029664,-2.6385314",36.8029664,-2.6385314,VICAR,Vícar,"04738, Vícar, Almería, Andalucía, España","structured: {'postalcode': '04738', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:43:06.436779,OK,1.0,1,False,False,False,False,False,0
05001_es,05001,es,"40.6558805,-4.698551",40.6558805,-4.698551,AVILA,Ávila,"05001, Ávila, Castilla y León, España","structured: {'postalcode': '05001', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:43:07.444772,OK,1.0,1,False,False,False,False,False,0
05005_es,05005,es,"40.662645,-4.6944564",40.662645,-4.6944564,ÁVILA,Ávila,"05005, Ávila, Castilla y León, España","structured: {'postalcode': '05005', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:43:08.446281,OK,1.0,1,False,False,False,False,False,0
06071_es,06071,es,"38.8869445,-7.0113825",38.8869445,-7.0113825,BADAJOZ,Badajoz,"06071, Badajoz, Tierra de Badajoz, Badajoz, Extremadura, España","structured: {'postalcode': '06071', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:43:14.448309,OK,1.0,1,False,False,False,False,False,0
06140_es,06140,es,"38.8769484,-6.772255",38.8769484,-6.772255,TALAVERA LA REAL,Talavera la Real,"06140, Talavera la Real, Tierra de Badajoz, Badajoz, Extremadura, España","structured: {'postalcode': '06140', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:43:15.437035,OK,1.0,1,False,False,False,False,False,0
